"ID","value","group","metric"
948,29.3,"Post-Cranial","FeD1 R"
948,29.9,"Post-Cranial","FeD1 L"
948,34,"Post-Cranial","FeD2 R"
948,33.5,"Post-Cranial","FeD2 L"
948,30.8,"Post-Cranial","FeD3 R"
948,29.1,"Post-Cranial","FeD3 L"
948,29.2,"Post-Cranial","FeD4 R"
948,28.6,"Post-Cranial","FeD4 L"
948,92,"Post-Cranial","FeC R"
948,90,"Post-Cranial","FeC L"
948,84.2,"Post-Cranial","FeE R"
948,84.2,"Post-Cranial","FeE L"
948,374,"Post-Cranial","TiL1 R"
948,378,"Post-Cranial","TiL1 L"
948,374,"Post-Cranial","TiL2 R"
948,378,"Post-Cranial","TiL2 L"
948,32.7,"Post-Cranial","TiD1 R"
948,34.6,"Post-Cranial","TiD1 L"
948,26.1,"Post-Cranial","TiD2 R"
948,27,"Post-Cranial","TiD2 L"
948,80,"Post-Cranial","TiE L"
948,361,"Post-Cranial","FiL1 R"
948,369,"Post-Cranial","FiL1 L"
948,90.5,"Post-Cranial","CaL R"
948,90,"Post-Cranial","CaL L"
948,55.2,"Post-Cranial","TaL R"
948,48.3,"Post-Cranial","FeHD L"
948,474,"Post-Cranial","FeL2 R"
948,475,"Post-Cranial","FeL2 L"
948,47.6,"Post-Cranial","FeHD R"
951,25.5,"Post-Cranial","GLB R"
951,55.8,"Post-Cranial","HuE1 R"
951,246,"Post-Cranial","ULL1 R"
951,52.3,"Post-Cranial","TaL L"
951,26.3,"Post-Cranial","TiD1 L"
951,23.1,"Post-Cranial","TiD2 L"
951,68.3,"Post-Cranial","TiE L"
951,77.9,"Post-Cranial","CaL R"
951,76.9,"Post-Cranial","CaL L"
951,51.2,"Post-Cranial","TaL R"
951,42.9,"Post-Cranial","FeHD R"
957,44,"Post-Cranial","TaL L"
957,68.9,"Post-Cranial","CaL R"
957,67.8,"Post-Cranial","CaL L"
957,44.4,"Post-Cranial","TaL R"
976,55.3,"Post-Cranial","TaL L"
976,359,"Post-Cranial","TiL1 R"
976,362,"Post-Cranial","TiL1 L"
976,360,"Post-Cranial","TiL2 R"
976,359,"Post-Cranial","TiL2 L"
976,36.8,"Post-Cranial","TiD1 R"
976,35.4,"Post-Cranial","TiD1 L"
976,26.6,"Post-Cranial","TiD2 R"
976,26.3,"Post-Cranial","TiD2 L"
976,74,"Post-Cranial","TiE L"
976,56,"Post-Cranial","TaL R"
976,45.3,"Post-Cranial","FeHD R"
980,91.3,"Cranial","GB Bimaxillary Breadth"
980,51.7,"Cranial","NH' Nasal Height"
980,22.1,"Cranial","NB Nasal Breadth"
980,9.4,"Cranial","SC Simotic Chord"
980,19.7,"Cranial","DC Bi-Dacryonic Chord"
980,32,"Cranial","DA Bi-Dacryonic Arc"
980,49,"Cranial","G'1 Palatal Length (st-o)"
980,55.9,"Cranial","ext-L External Length"
980,36.6,"Cranial","O'1 Orbital Breadth R"
980,175,"Cranial","L Maximum Length"
980,131,"Cranial","H' Basi-Bregmatic Height"
980,96,"Cranial","LB Basi-Nasal Length"
980,119.8,"Cranial","J Bizygomatic Breadth"
980,95,"Cranial","GL Basi-Alveolar Length"
980,298,"Cranial","BQ' Transverse Biporial Arc"
980,127,"Cranial","S1 Frontal Arc"
980,137,"Cranial","S2 Parietal Arc"
980,120,"Cranial","S3 Occipital Arc"
980,114.8,"Cranial","S1' Frontal Chord"
980,120.5,"Cranial","S2' Parietal Chord"
980,95.6,"Cranial","S3' Occipital Chord"
980,106.7,"Cranial","Biast B Biasterionic Breadth"
980,31.9,"Cranial","FL Foraminal Length"
980,94,"Cranial","ec-ec Bi-Orbital Breadth"
980,102.2,"Cranial","fmt-fmt Upper Facial Breadth"
980,72.7,"Cranial","G'H Upper Facial Height"
980,37.6,"Cranial","O'1 Orbital Breadth L"
980,34.8,"Cranial","O'2 Orbital Length R"
980,35.2,"Cranial","O'2 Orbital Length L"
980,119,"Cranial","PBH Porion-Bregma Height R"
980,121,"Cranial","PBH Porion-Bregma Height L"
980,29.8,"Mandibular","H1 Symphyseal Height"
980,43.7,"Mandibular","ZZ Biforamen Breadth"
980,54.3,"Post-Cranial","BW"
980,437,"Post-Cranial","FeL1 L"
980,38.2,"Post-Cranial","GLL L"
980,293,"Post-Cranial","HuL1 L"
980,42.2,"Post-Cranial","HuHD L"
980,53.7,"Post-Cranial","HuE1 L"
980,210,"Post-Cranial","RaL L"
980,226,"Post-Cranial","ULL1 L"
980,28.6,"Post-Cranial","FeD1 L"
980,32.8,"Post-Cranial","FeD2 L"
980,26.5,"Post-Cranial","FeD3 L"
980,26.4,"Post-Cranial","FeD4 L"
980,83,"Post-Cranial","FeC L"
980,74.7,"Post-Cranial","FeE L"
980,340,"Post-Cranial","TiL1 R"
980,341,"Post-Cranial","TiL1 L"
980,339,"Post-Cranial","TiL2 R"
980,340,"Post-Cranial","TiL2 L"
980,33.3,"Post-Cranial","TiD1 R"
980,32.4,"Post-Cranial","TiD1 L"
980,25.5,"Post-Cranial","TiD2 R"
980,25.1,"Post-Cranial","TiD2 L"
980,70,"Post-Cranial","TiE R"
980,68.7,"Post-Cranial","TiE L"
980,78.8,"Post-Cranial","CaL R"
980,81.1,"Post-Cranial","CaL L"
980,48.8,"Post-Cranial","TaL R"
980,48.7,"Post-Cranial","FeHD L"
980,433,"Post-Cranial","FeL2 L"
980,35.7,"Cranial","G'2 Palatal Breadth (end-end)"
990,23,"Cranial","NB Nasal Breadth"
990,12.2,"Cranial","SC Simotic Chord"
990,21,"Cranial","DC Bi-Dacryonic Chord"
990,30,"Cranial","DA Bi-Dacryonic Arc"
990,47.5,"Cranial","G'1 Palatal Length (st-o)"
990,36.8,"Cranial","O'1 Orbital Breadth R"
990,128,"Cranial","S1 Frontal Arc"
990,107.9,"Cranial","S1' Frontal Chord"
990,87,"Cranial","ec-ec Bi-Orbital Breadth"
990,95,"Cranial","fmt-fmt Upper Facial Breadth"
990,66,"Cranial","G'H Upper Facial Height"
990,36.8,"Cranial","O'1 Orbital Breadth L"
990,35.8,"Cranial","O'2 Orbital Length R"
990,36,"Cranial","O'2 Orbital Length L"
990,420,"Post-Cranial","FeL1 R"
990,50.8,"Post-Cranial","TaL L"
990,23.6,"Post-Cranial","FeD1 R"
990,28,"Post-Cranial","FeD2 R"
990,22,"Post-Cranial","FeD3 R"
990,24.4,"Post-Cranial","FeD4 R"
990,72,"Post-Cranial","FeC R"
990,74,"Post-Cranial","FeE R"
990,338,"Post-Cranial","TiL1 R"
990,336,"Post-Cranial","TiL2 R"
990,27.3,"Post-Cranial","TiD1 R"
990,20.5,"Post-Cranial","TiD2 R"
990,68,"Post-Cranial","TiE R"
990,415,"Post-Cranial","FeL2 R"
990,42.5,"Post-Cranial","FeHD R"
990,31.4,"Cranial","G'2 Palatal Breadth (end-end)"
994,47,"Mandibular","ZZ Biforamen Breadth"
994,105.1,"Post-Cranial","SaB"
994,48.3,"Post-Cranial","BW"
994,484,"Post-Cranial","FeL1 R"
994,485,"Post-Cranial","FeL1 L"
994,46.6,"Post-Cranial","HuHD L"
994,60,"Post-Cranial","HuE1 R"
994,244,"Post-Cranial","RaL R"
994,23,"Post-Cranial","RaHD R"
994,264,"Post-Cranial","ULL1 L"
994,51.7,"Post-Cranial","TaL L"
994,31.4,"Post-Cranial","FeD1 R"
994,29.4,"Post-Cranial","FeD1 L"
994,37.4,"Post-Cranial","FeD2 R"
994,35.1,"Post-Cranial","FeD2 L"
994,27.8,"Post-Cranial","FeD3 R"
994,28.6,"Post-Cranial","FeD3 L"
994,29.4,"Post-Cranial","FeD4 R"
994,28.4,"Post-Cranial","FeD4 L"
994,94,"Post-Cranial","FeC R"
994,92,"Post-Cranial","FeC L"
994,80.5,"Post-Cranial","FeE R"
994,81,"Post-Cranial","FeE L"
994,400,"Post-Cranial","TiL1 R"
994,399,"Post-Cranial","TiL1 L"
994,400,"Post-Cranial","TiL2 R"
994,399,"Post-Cranial","TiL2 L"
994,34.8,"Post-Cranial","TiD1 R"
994,34.5,"Post-Cranial","TiD1 L"
994,26.8,"Post-Cranial","TiD2 R"
994,26,"Post-Cranial","TiD2 L"
994,73,"Post-Cranial","TiE R"
994,75.3,"Post-Cranial","TiE L"
994,386,"Post-Cranial","FiL1 R"
994,81.4,"Post-Cranial","CaL R"
994,82.7,"Post-Cranial","CaL L"
994,53,"Post-Cranial","TaL R"
994,48.9,"Post-Cranial","FeHD L"
994,480,"Post-Cranial","FeL2 R"
994,478,"Post-Cranial","FeL2 L"
994,46.7,"Post-Cranial","FeHD R"
1001,42.2,"Post-Cranial","BW"
1001,54.9,"Post-Cranial","HuE1 L"
1001,349,"Post-Cranial","TiL1 L"
1001,348,"Post-Cranial","TiL2 L"
1001,27.6,"Post-Cranial","TiD1 L"
1001,24,"Post-Cranial","TiD2 L"
1001,78.6,"Post-Cranial","CaL L"
1001,46.4,"Post-Cranial","FeHD L"
1001,45.3,"Post-Cranial","FeHD R"
1004,43.2,"Post-Cranial","BW"
1004,472,"Post-Cranial","FeL1 L"
1004,30.2,"Post-Cranial","FeD1 L"
1004,34.1,"Post-Cranial","FeD2 R"
1004,30.7,"Post-Cranial","FeD2 L"
1004,25.8,"Post-Cranial","FeD3 L"
1004,24.5,"Post-Cranial","FeD4 L"
1004,80,"Post-Cranial","FeC L"
1004,78,"Post-Cranial","FeE L"
1004,46.2,"Post-Cranial","FeHD L"
1004,468,"Post-Cranial","FeL2 L"
1004,46.4,"Post-Cranial","FeHD R"
1008,138,"Post-Cranial","CLL1 R"
1014,41,"Post-Cranial","FeHD L"
1016,44,"Cranial","G'1 Palatal Length (st-o)"
1016,50,"Cranial","ext-L External Length"
1016,190,"Cranial","L Maximum Length"
1016,128,"Cranial","B Maximum Breadth"
1016,122,"Cranial","H' Basi-Bregmatic Height"
1016,292,"Cranial","BQ' Transverse Biporial Arc"
1016,131,"Cranial","S1 Frontal Arc"
1016,139,"Cranial","S2 Parietal Arc"
1016,116,"Cranial","S3 Occipital Arc"
1016,113.6,"Cranial","S1' Frontal Chord"
1016,118.5,"Cranial","S2' Parietal Chord"
1016,93.7,"Cranial","S3' Occipital Chord"
1016,113.1,"Cranial","Biast B Biasterionic Breadth"
1016,32.2,"Cranial","FL Foraminal Length"
1016,25.8,"Cranial","FB Foraminal Breadth"
1016,121,"Cranial","PBH Porion-Bregma Height R"
1016,122,"Cranial","PBH Porion-Bregma Height L"
1016,104,"Mandibular","ML Maximum Length"
1016,115.9,"Mandibular","W1 Bicondylar Width"
1016,45.7,"Mandibular","ZZ Biforamen Breadth"
1016,120,"Mandibular","M< Mandibular Angle"
1016,25.1,"Mandibular","RB' Minimum Ramus B R"
1016,26.3,"Mandibular","RB' Minimum Ramus B L"
1016,59.3,"Mandibular","CrH Coronoid Height R"
1016,54.9,"Mandibular","CrH Coronoid Height L"
1016,432,"Post-Cranial","FeL1 L"
1016,53.6,"Post-Cranial","HuE1 L"
1016,22.2,"Post-Cranial","RaHD L"
1016,49.4,"Post-Cranial","TaL L"
1016,26.9,"Post-Cranial","FeD1 L"
1016,34.2,"Post-Cranial","FeD2 L"
1016,30,"Post-Cranial","FeD3 L"
1016,28.1,"Post-Cranial","FeD4 L"
1016,92,"Post-Cranial","FeC L"
1016,74.1,"Post-Cranial","FeE L"
1016,81.5,"Post-Cranial","CaL L"
1016,41.9,"Post-Cranial","FeHD L"
1016,430,"Post-Cranial","FeL2 L"
1018,20.3,"Cranial","DC Bi-Dacryonic Chord"
1018,30,"Cranial","DA Bi-Dacryonic Arc"
1018,132,"Cranial","S1 Frontal Arc"
1018,125,"Cranial","S2 Parietal Arc"
1018,117,"Cranial","S1' Frontal Chord"
1018,113.8,"Cranial","S2' Parietal Chord"
1018,116.4,"Cranial","Biast B Biasterionic Breadth"
1018,110,"Mandibular","ML Maximum Length"
1018,31.5,"Mandibular","H1 Symphyseal Height"
1018,94.9,"Mandibular","GoGo Bigonial Breadth"
1018,45.3,"Mandibular","ZZ Biforamen Breadth"
1018,114,"Mandibular","M< Mandibular Angle"
1018,30.7,"Mandibular","RB' Minimum Ramus B R"
1018,30,"Mandibular","RB' Minimum Ramus B L"
1018,67.6,"Mandibular","CrH Coronoid Height R"
1018,66.8,"Mandibular","CrH Coronoid Height L"
1018,74.2,"Mandibular","RH Ramus Height R"
1018,74.7,"Mandibular","RH Ramus Height L"
1018,442,"Post-Cranial","FeL1 R"
1018,450,"Post-Cranial","FeL1 L"
1018,43.5,"Post-Cranial","GLL R"
1018,43.4,"Post-Cranial","GLL L"
1018,25.7,"Post-Cranial","GLB R"
1018,27.2,"Post-Cranial","GLB L"
1018,334,"Post-Cranial","HuL1 R"
1018,334,"Post-Cranial","HuL1 L"
1018,49.3,"Post-Cranial","HuHD R"
1018,47.9,"Post-Cranial","HuHD L"
1018,25.8,"Post-Cranial","HuD1 R"
1018,24.5,"Post-Cranial","HuD1 L"
1018,20.1,"Post-Cranial","HuD2 R"
1018,20.3,"Post-Cranial","HuD2 L"
1018,75,"Post-Cranial","HuC R"
1018,73,"Post-Cranial","HuC L"
1018,60.1,"Post-Cranial","HuE1 R"
1018,247,"Post-Cranial","RaL R"
1018,243,"Post-Cranial","RaL L"
1018,257,"Post-Cranial","ULL1 L"
1018,55.2,"Post-Cranial","TaL L"
1018,30.2,"Post-Cranial","FeD1 R"
1018,30.1,"Post-Cranial","FeD1 L"
1018,32.8,"Post-Cranial","FeD2 R"
1018,31.5,"Post-Cranial","FeD2 L"
1018,31,"Post-Cranial","FeD3 R"
1018,30.5,"Post-Cranial","FeD3 L"
1018,26.4,"Post-Cranial","FeD4 R"
1018,26.1,"Post-Cranial","FeD4 L"
1018,89,"Post-Cranial","FeC R"
1018,88,"Post-Cranial","FeC L"
1018,81.3,"Post-Cranial","FeE R"
1018,80.8,"Post-Cranial","FeE L"
1018,33.1,"Post-Cranial","TiD1 R"
1018,35.5,"Post-Cranial","TiD1 L"
1018,26.7,"Post-Cranial","TiD2 R"
1018,29.7,"Post-Cranial","TiD2 L"
1018,75.5,"Post-Cranial","TiE R"
1018,84.8,"Post-Cranial","CaL R"
1018,83.8,"Post-Cranial","CaL L"
1018,54.8,"Post-Cranial","TaL R"
1018,48.4,"Post-Cranial","FeHD L"
1018,439,"Post-Cranial","FeL2 R"
1018,446,"Post-Cranial","FeL2 L"
1018,48.3,"Post-Cranial","FeHD R"
1021,99.2,"Cranial","GB Bimaxillary Breadth"
1021,50.3,"Cranial","NH' Nasal Height"
1021,26.5,"Cranial","NB Nasal Breadth"
1021,6.9,"Cranial","SC Simotic Chord"
1021,20.7,"Cranial","DC Bi-Dacryonic Chord"
1021,40,"Cranial","DA Bi-Dacryonic Arc"
1021,46.4,"Cranial","G'1 Palatal Length (st-o)"
1021,52,"Cranial","ext-L External Length"
1021,60.4,"Cranial","ext-B External Breadth (ecm-ecm)"
1021,41.8,"Cranial","O'1 Orbital Breadth R"
1021,195,"Cranial","L Maximum Length"
1021,145,"Cranial","B Maximum Breadth"
1021,142,"Cranial","H' Basi-Bregmatic Height"
1021,101,"Cranial","LB Basi-Nasal Length"
1021,141.2,"Cranial","J Bizygomatic Breadth"
1021,90,"Cranial","GL Basi-Alveolar Length"
1021,320,"Cranial","BQ' Transverse Biporial Arc"
1021,133,"Cranial","S1 Frontal Arc"
1021,140,"Cranial","S2 Parietal Arc"
1021,117,"Cranial","S3 Occipital Arc"
1021,118.6,"Cranial","S1' Frontal Chord"
1021,123.4,"Cranial","S2' Parietal Chord"
1021,96.6,"Cranial","S3' Occipital Chord"
1021,554,"Cranial","U Max. Circumference"
1021,124,"Cranial","Biast B Biasterionic Breadth"
1021,34.5,"Cranial","FL Foraminal Length"
1021,28.8,"Cranial","FB Foraminal Breadth"
1021,101.5,"Cranial","ec-ec Bi-Orbital Breadth"
1021,111.8,"Cranial","fmt-fmt Upper Facial Breadth"
1021,112,"Cranial","TFH Total Facial Height"
1021,40.8,"Cranial","O'1 Orbital Breadth L"
1021,37.8,"Cranial","O'2 Orbital Length R"
1021,38.8,"Cranial","O'2 Orbital Length L"
1021,135,"Cranial","PBH Porion-Bregma Height R"
1021,137,"Cranial","PBH Porion-Bregma Height L"
1021,108,"Mandibular","ML Maximum Length"
1021,121,"Mandibular","W1 Bicondylar Width"
1021,100,"Mandibular","GoGo Bigonial Breadth"
1021,46.5,"Mandibular","ZZ Biforamen Breadth"
1021,122,"Mandibular","M< Mandibular Angle"
1021,32.6,"Mandibular","RB' Minimum Ramus B R"
1021,33.1,"Mandibular","RB' Minimum Ramus B L"
1021,70.5,"Mandibular","CrH Coronoid Height R"
1021,69.3,"Mandibular","RH Ramus Height R"
1021,70,"Mandibular","RH Ramus Height L"
1021,485,"Post-Cranial","FeL1 R"
1021,483,"Post-Cranial","FeL1 L"
1021,157,"Post-Cranial","CLL1 R"
1021,167,"Post-Cranial","CLL1 L"
1021,46.3,"Post-Cranial","GLL R"
1021,47.4,"Post-Cranial","GLL L"
1021,33.3,"Post-Cranial","GLB R"
1021,31.6,"Post-Cranial","GLB L"
1021,345,"Post-Cranial","HuL1 R"
1021,343,"Post-Cranial","HuL1 L"
1021,51.4,"Post-Cranial","HuHD R"
1021,52.7,"Post-Cranial","HuHD L"
1021,24.8,"Post-Cranial","HuD1 R"
1021,24.4,"Post-Cranial","HuD1 L"
1021,18.7,"Post-Cranial","HuD2 R"
1021,18.8,"Post-Cranial","HuD2 L"
1021,74,"Post-Cranial","HuC R"
1021,74,"Post-Cranial","HuC L"
1021,67.4,"Post-Cranial","HuE1 R"
1021,67.4,"Post-Cranial","HuE1 L"
1021,254,"Post-Cranial","RaL L"
1021,25,"Post-Cranial","RaHD L"
1021,276,"Post-Cranial","ULL1 R"
1021,272,"Post-Cranial","ULL1 L"
1021,56.1,"Post-Cranial","TaL L"
1021,32.3,"Post-Cranial","FeD1 R"
1021,33,"Post-Cranial","FeD1 L"
1021,36,"Post-Cranial","FeD2 R"
1021,35,"Post-Cranial","FeD2 L"
1021,30.3,"Post-Cranial","FeD3 R"
1021,32.5,"Post-Cranial","FeD3 L"
1021,27.9,"Post-Cranial","FeD4 R"
1021,28.2,"Post-Cranial","FeD4 L"
1021,90,"Post-Cranial","FeC R"
1021,95,"Post-Cranial","FeC L"
1021,87,"Post-Cranial","FeE R"
1021,87.4,"Post-Cranial","FeE L"
1021,392,"Post-Cranial","TiL1 R"
1021,389,"Post-Cranial","TiL1 L"
1021,391,"Post-Cranial","TiL2 R"
1021,389,"Post-Cranial","TiL2 L"
1021,32.5,"Post-Cranial","TiD1 R"
1021,33.5,"Post-Cranial","TiD1 L"
1021,26.7,"Post-Cranial","TiD2 R"
1021,27.3,"Post-Cranial","TiD2 L"
1021,78.5,"Post-Cranial","TiE R"
1021,79.2,"Post-Cranial","TiE L"
1021,386,"Post-Cranial","FiL1 R"
1021,392,"Post-Cranial","FiL1 L"
1021,89.2,"Post-Cranial","CaL R"
1021,90,"Post-Cranial","CaL L"
1021,52.3,"Post-Cranial","FeHD L"
1021,483,"Post-Cranial","FeL2 R"
1021,481,"Post-Cranial","FeL2 L"
1021,51.8,"Post-Cranial","FeHD R"
1021,36,"Cranial","G'2 Palatal Breadth (end-end)"
1023,90.5,"Cranial","GB Bimaxillary Breadth"
1023,48.6,"Cranial","NH' Nasal Height"
1023,25.5,"Cranial","NB Nasal Breadth"
1023,8.3,"Cranial","SC Simotic Chord"
1023,17.9,"Cranial","DC Bi-Dacryonic Chord"
1023,33,"Cranial","DA Bi-Dacryonic Arc"
1023,43,"Cranial","G'1 Palatal Length (st-o)"
1023,52,"Cranial","ext-L External Length"
1023,58.9,"Cranial","ext-B External Breadth (ecm-ecm)"
1023,37.2,"Cranial","O'1 Orbital Breadth R"
1023,183,"Cranial","L Maximum Length"
1023,138,"Cranial","B Maximum Breadth"
1023,124,"Cranial","H' Basi-Bregmatic Height"
1023,98,"Cranial","LB Basi-Nasal Length"
1023,111.3,"Cranial","J Bizygomatic Breadth"
1023,90.4,"Cranial","GL Basi-Alveolar Length"
1023,280,"Cranial","BQ' Transverse Biporial Arc"
1023,125,"Cranial","S1 Frontal Arc"
1023,120,"Cranial","S2 Parietal Arc"
1023,118,"Cranial","S3 Occipital Arc"
1023,110,"Cranial","S1' Frontal Chord"
1023,109.2,"Cranial","S2' Parietal Chord"
1023,98.8,"Cranial","S3' Occipital Chord"
1023,510,"Cranial","U Max. Circumference"
1023,105,"Cranial","Biast B Biasterionic Breadth"
1023,36,"Cranial","FL Foraminal Length"
1023,32.2,"Cranial","FB Foraminal Breadth"
1023,88.2,"Cranial","ec-ec Bi-Orbital Breadth"
1023,96.5,"Cranial","fmt-fmt Upper Facial Breadth"
1023,106.7,"Cranial","TFH Total Facial Height"
1023,67.9,"Cranial","G'H Upper Facial Height"
1023,36.9,"Cranial","O'1 Orbital Breadth L"
1023,35.1,"Cranial","O'2 Orbital Length R"
1023,34.2,"Cranial","O'2 Orbital Length L"
1023,120,"Cranial","PBH Porion-Bregma Height R"
1023,119,"Cranial","PBH Porion-Bregma Height L"
1023,94,"Mandibular","ML Maximum Length"
1023,114,"Mandibular","W1 Bicondylar Width"
1023,28.1,"Mandibular","H1 Symphyseal Height"
1023,94.8,"Mandibular","GoGo Bigonial Breadth"
1023,41,"Mandibular","ZZ Biforamen Breadth"
1023,125,"Mandibular","M< Mandibular Angle"
1023,31.2,"Mandibular","RB' Minimum Ramus B R"
1023,33.5,"Mandibular","RB' Minimum Ramus B L"
1023,52.8,"Mandibular","CrH Coronoid Height L"
1023,53.5,"Mandibular","RH Ramus Height R"
1023,53.8,"Mandibular","RH Ramus Height L"
1023,401,"Post-Cranial","FeL1 R"
1023,406,"Post-Cranial","FeL1 L"
1023,126,"Post-Cranial","CLL1 L"
1023,36.1,"Post-Cranial","GLL R"
1023,36.8,"Post-Cranial","GLL L"
1023,273,"Post-Cranial","HuL1 R"
1023,41.5,"Post-Cranial","HuHD R"
1023,43.4,"Post-Cranial","HuHD L"
1023,18.7,"Post-Cranial","HuD1 R"
1023,15.2,"Post-Cranial","HuD2 R"
1023,58,"Post-Cranial","HuC R"
1023,53.7,"Post-Cranial","HuE1 R"
1023,54.2,"Post-Cranial","HuE1 L"
1023,193,"Post-Cranial","RaL R"
1023,195,"Post-Cranial","RaL L"
1023,20.6,"Post-Cranial","RaHD R"
1023,22.1,"Post-Cranial","RaHD L"
1023,212,"Post-Cranial","ULL1 R"
1023,212,"Post-Cranial","ULL1 L"
1023,50,"Post-Cranial","TaL L"
1023,23.2,"Post-Cranial","FeD1 R"
1023,23.4,"Post-Cranial","FeD1 L"
1023,28.5,"Post-Cranial","FeD2 R"
1023,28,"Post-Cranial","FeD2 L"
1023,26.2,"Post-Cranial","FeD3 R"
1023,26,"Post-Cranial","FeD3 L"
1023,23.6,"Post-Cranial","FeD4 R"
1023,24.1,"Post-Cranial","FeD4 L"
1023,76,"Post-Cranial","FeC R"
1023,78,"Post-Cranial","FeC L"
1023,72.5,"Post-Cranial","FeE R"
1023,72,"Post-Cranial","FeE L"
1023,310,"Post-Cranial","TiL1 R"
1023,311,"Post-Cranial","TiL1 L"
1023,310,"Post-Cranial","TiL2 R"
1023,310,"Post-Cranial","TiL2 L"
1023,25.9,"Post-Cranial","TiD1 R"
1023,26.5,"Post-Cranial","TiD1 L"
1023,20.6,"Post-Cranial","TiD2 R"
1023,20.2,"Post-Cranial","TiD2 L"
1023,67.2,"Post-Cranial","TiE R"
1023,67.5,"Post-Cranial","TiE L"
1023,309,"Post-Cranial","FiL1 R"
1023,309,"Post-Cranial","FiL1 L"
1023,72,"Post-Cranial","CaL R"
1023,71.4,"Post-Cranial","CaL L"
1023,51,"Post-Cranial","TaL R"
1023,43.6,"Post-Cranial","FeHD L"
1023,399,"Post-Cranial","FeL2 R"
1023,403,"Post-Cranial","FeL2 L"
1023,43.8,"Post-Cranial","FeHD R"
1023,37.8,"Cranial","G'2 Palatal Breadth (end-end)"
1059,448,"Post-Cranial","FeL1 R"
1059,448,"Post-Cranial","FeL1 L"
1059,86.3,"Post-Cranial","FeE R"
1059,86,"Post-Cranial","FeE L"
1059,335,"Post-Cranial","TiL1 R"
1059,339,"Post-Cranial","TiL1 L"
1059,334,"Post-Cranial","TiL2 R"
1059,338,"Post-Cranial","TiL2 L"
1059,32.4,"Post-Cranial","TiD1 R"
1059,25.6,"Post-Cranial","TiD2 R"
1059,79.1,"Post-Cranial","TiE R"
1059,337,"Post-Cranial","FiL1 L"
1059,56.7,"Post-Cranial","TaL R"
1059,444,"Post-Cranial","FeL2 R"
1059,446,"Post-Cranial","FeL2 L"
1063,419,"Post-Cranial","FeL1 R"
1063,49,"Post-Cranial","TaL L"
1063,27.9,"Post-Cranial","FeD1 R"
1063,28.3,"Post-Cranial","FeD1 L"
1063,30.2,"Post-Cranial","FeD2 R"
1063,31.6,"Post-Cranial","FeD2 L"
1063,25.1,"Post-Cranial","FeD3 R"
1063,26.6,"Post-Cranial","FeD4 R"
1063,331,"Post-Cranial","TiL1 R"
1063,330,"Post-Cranial","TiL1 L"
1063,330,"Post-Cranial","TiL2 R"
1063,28.8,"Post-Cranial","TiD1 R"
1063,21.7,"Post-Cranial","TiD2 R"
1063,71,"Post-Cranial","CaL R"
1063,49,"Post-Cranial","TaL R"
1063,42.5,"Post-Cranial","FeHD L"
1063,416,"Post-Cranial","FeL2 R"
1068,99.2,"Post-Cranial","SaL"
1068,100,"Post-Cranial","SaB"
1068,50.3,"Post-Cranial","BW"
1068,400,"Post-Cranial","FeL1 R"
1068,399,"Post-Cranial","FeL1 L"
1068,225,"Post-Cranial","RaL R"
1068,224,"Post-Cranial","RaL L"
1068,23.4,"Post-Cranial","RaHD R"
1068,244,"Post-Cranial","ULL1 R"
1068,245,"Post-Cranial","ULL1 L"
1068,51.3,"Post-Cranial","TaL L"
1068,26.3,"Post-Cranial","FeD1 R"
1068,26,"Post-Cranial","FeD1 L"
1068,34,"Post-Cranial","FeD2 R"
1068,34.6,"Post-Cranial","FeD2 L"
1068,27.6,"Post-Cranial","FeD3 R"
1068,26.8,"Post-Cranial","FeD3 L"
1068,29.3,"Post-Cranial","FeD4 R"
1068,30.5,"Post-Cranial","FeD4 L"
1068,87,"Post-Cranial","FeC R"
1068,88,"Post-Cranial","FeC L"
1068,79.4,"Post-Cranial","FeE R"
1068,78.6,"Post-Cranial","FeE L"
1068,335,"Post-Cranial","TiL1 R"
1068,334,"Post-Cranial","TiL2 R"
1068,29.8,"Post-Cranial","TiD1 R"
1068,28,"Post-Cranial","TiD1 L"
1068,24.8,"Post-Cranial","TiD2 R"
1068,24.1,"Post-Cranial","TiD2 L"
1068,75.8,"Post-Cranial","TiE R"
1068,75,"Post-Cranial","TiE L"
1068,332,"Post-Cranial","FiL1 R"
1068,329,"Post-Cranial","FiL1 L"
1068,77.3,"Post-Cranial","CaL R"
1068,76.6,"Post-Cranial","CaL L"
1068,52.4,"Post-Cranial","TaL R"
1068,46,"Post-Cranial","FeHD L"
1068,398,"Post-Cranial","FeL2 R"
1068,397,"Post-Cranial","FeL2 L"
1068,47.5,"Post-Cranial","FeHD R"
1071,44.5,"Post-Cranial","BW"
1071,443,"Post-Cranial","FeL1 R"
1071,436,"Post-Cranial","FeL1 L"
1071,138,"Post-Cranial","CLL1 R"
1071,138,"Post-Cranial","CLL1 L"
1071,38,"Post-Cranial","GLL R"
1071,38.8,"Post-Cranial","GLL L"
1071,25.2,"Post-Cranial","GLB R"
1071,25.5,"Post-Cranial","GLB L"
1071,316,"Post-Cranial","HuL1 L"
1071,44.8,"Post-Cranial","HuHD L"
1071,15.5,"Post-Cranial","HuD1 L"
1071,16.6,"Post-Cranial","HuD2 L"
1071,56,"Post-Cranial","HuC L"
1071,237,"Post-Cranial","ULL1 L"
1071,50.8,"Post-Cranial","TaL L"
